停留所名,事業者名,バス系統
萩バスセンター,萩市,"萩循環まぁーるバス［西回り］, 萩循環まぁーるバス［東回り］"
萩バスセンター,中国ジェイアールバス（株）,防長線
丸山,山口市,阿東生活バス　徳佐西側線
土原,防長交通（株）,"東萩駅前〜萩BC〜吉部〜津和野（快速）, 萩BC〜吉部（各停）"
上野の1,萩市,萩循環まぁーるバス［東回り］
城東南区,萩市,萩循環まぁーるバス［東回り］
大浜,ブルーライン交通（株）,油谷島-人丸駅-古市駅
萩・明倫センター,萩市,"萩循環まぁーるバス［西回り］, 萩循環まぁーるバス［東回り］"
萩・明倫センター,中国ジェイアールバス（株）,防長線
萩美術館浦上記念館・萩城城下町入口,萩市,萩循環まぁーるバス［西回り］
久津,ブルーライン交通（株）,油谷島-人丸駅-古市駅
貞行,山口市,阿東生活バス　徳佐西側線
矢柱,山口市,阿東生活バス　徳佐生雲線
萩美術館前,防長交通（株）,"青海大橋〜萩BC〜東萩駅前, 萩商工高校前〜萩BC〜東萩駅前〜越ヶ浜〜奈古駅前"
山口県漁協玉江浦支店前,萩市,萩循環まぁーるバス［西回り］
萩市役所,萩市,"萩循環まぁーるバス［西回り］, 萩循環まぁーるバス［東回り］"
萩市役所前,防長交通（株）,"青海大橋〜萩BC〜東萩駅前, 萩商工高校前〜萩BC〜東萩駅前〜越ヶ浜〜奈古駅前"
アトラス萩店,防長交通（株）,萩BC〜阿武川温泉前
アトラス萩店前,萩市,"萩循環まぁーるバス［西回り］, 萩循環まぁーるバス［東回り］"
大久保通,防長交通（株）,"東萩駅前〜萩BC〜吉部〜津和野（快速）, 萩BC〜吉部（各停）"
玉太郎,萩市,萩循環まぁーるバス［東回り］
エヌティーエー旅行前,萩市,萩循環まぁーるバス［東回り］
萩商工高校前,防長交通（株）,"青海大橋〜萩BC〜東萩駅前, 萩商工高校前〜萩BC〜東萩駅前〜越ヶ浜〜奈古駅前"
萩商工高校前,萩市,"萩循環まぁーるバス［西回り］, 萩循環まぁーるバス［東回り］"
久津下,ブルーライン交通（株）,油谷島-人丸駅-古市駅
玉太郎,防長交通（株）,萩BC〜東萩駅前〜惣良台入口
漁協前,ブルーライン交通（株）,油谷島-人丸駅-古市駅
松陰の丘・陶芸の村公園,萩市,萩循環まぁーるバス［東回り］
大浦中央,ブルーライン交通（株）,油谷島-人丸駅-古市駅
御許町角,防長交通（株）,新山口駅〜萩BC〜東萩駅前（各停）
向徳寺前,ブルーライン交通（株）,油谷島-人丸駅-古市駅
大浦,ブルーライン交通（株）,油谷島-人丸駅-古市駅
平坊,ブルーライン交通（株）,油谷島-人丸駅-古市駅
小田,ブルーライン交通（株）,油谷島-人丸駅-古市駅
上野,防長交通（株）,"萩BC〜阿武川温泉前, 萩BC〜東萩駅前〜惣良台入口"
土原1区,萩市,萩循環まぁーるバス［西回り］
大浦東,ブルーライン交通（株）,油谷島-人丸駅-古市駅
上野台,萩市,萩循環まぁーるバス［東回り］
久津漁協,ブルーライン交通（株）,油谷島-人丸駅-古市駅
赤松,防長交通（株）,"東萩駅前〜萩BC〜吉部〜津和野（快速）, 吉部〜三谷駅入口〜県庁前〜湯田温泉"
健康村,岩国市,"岩国生活交通バス：高根線, 寂地線"
都志見病院入口,萩市,萩循環まぁーるバス［東回り］
平丸,山口市,阿東生活バス　徳佐西側線
久坂玄瑞誕生地前,萩市,萩循環まぁーるバス［西回り］
保健センター・長北医療センター,萩市,萩循環まぁーるバス［東回り］
平安古,防長交通（株）,青海大橋〜萩BC〜東萩駅前
平安古,萩市,萩循環まぁーるバス［西回り］
上野（萩市）,萩市,萩循環まぁーるバス［東回り］
玉江駅前,萩市,萩循環まぁーるバス［西回り］
正地,山口市,阿東生活バス　徳佐生雲線
二尊院,ブルーライン交通（株）,油谷島-人丸駅-古市駅
橋本町,萩市,萩循環まぁーるバス［東回り］
橋本町,防長交通（株）,"秋芳洞〜萩BC〜東萩駅前, 新山口駅〜萩BC〜東萩駅前（各停）"
橋本町,中国ジェイアールバス（株）,防長線
平安古南団地前,萩市,萩循環まぁーるバス［西回り］
河添河川公園入口,萩市,萩循環まぁーるバス［西回り］
大山入口,防長交通（株）,"東萩駅前〜萩BC〜吉部〜津和野（快速）, 吉部〜三谷駅入口〜県庁前〜湯田温泉"
河添八丁団地入口,萩市,萩循環まぁーるバス［西回り］
自動車学校前（萩市）,萩市,萩循環まぁーるバス［西回り］
山田保育園前,萩市,萩循環まぁーるバス［西回り］
正地下,山口市,阿東生活バス　徳佐生雲線
障害者福祉作業所つばき園前,萩市,萩循環まぁーるバス［西回り］
山田農協前,防長交通（株）,青海大橋〜萩BC〜東萩駅前
黒岬,ブルーライン交通（株）,油谷島-人丸駅-古市駅
油谷島,ブルーライン交通（株）,油谷島-人丸駅-古市駅
玉江団地前,萩市,萩循環まぁーるバス［東回り］
大泊,サンデン交通（株）,"（準急）下関駅→大泊, 小月駅→大泊, （準急）大泊→下関駅, 大泊→小月駅, 大泊→俵山温泉, 通→大泊, 通→長門市駅, 通→俵山温泉, 通→観月橋, 長門市駅→大泊, 長門市駅→通, 俵山温泉→通"
上小田,ブルーライン交通（株）,油谷島-人丸駅-古市駅
東白木,ブルーライン交通（株）,油谷島-人丸駅-古市駅
東久原,ブルーライン交通（株）,油谷島-人丸駅-古市駅
羽波,山口市,阿東生活バス　徳佐西側線
白木,ブルーライン交通（株）,油谷島-人丸駅-古市駅
