停留所名,事業者名,バス系統
春明住宅前,名鉄バス（株）,"46一宮駅発　江南駅（両郷町口　春明経由）, 46江南駅発　一宮駅（春明　両郷町口経由）"
馬寄南,名鉄バス（株）,"15イオンモール木曽川発　一宮駅, 15一宮駅発　イオンモール木曽川（今伊勢小学校　木曽川庁舎経由）"
外坪巾,大口町,南部ルート
西島町三丁目,名鉄バス（株）,"10一宮駅発　山郷西（西島町　光明寺経由）, 10山郷西発　一宮駅（光明寺　西島町経由）, 11一宮駅発　一宮市総合体育館（西島町　光明寺経由）"
伝右二丁目,大口町,南部ルート
時之島南,名鉄バス（株）,"40一宮駅発　江南団地（両郷町口　大山町経由）, 41一宮駅発　江南駅（両郷町口　大山町経由）"
山島,一宮市,138　i-バス　一宮コース
内津,名鉄バス（株）,71・72内々神社発　高蔵寺駅北口（坂下　白山橋経由）
西楽田団地南,犬山市,楽田西部線
楽田西野,犬山市,楽田西部線
丹羽,名鉄バス（株）,31一宮駅発　宮田本郷（一宮市民病院　丹羽経由）
パロマ前,大口町,中部ルート
中島通三丁目,名鉄バス（株）,"30宮田本郷発　一宮駅（西浅井　一宮市民病院経由）, 31一宮駅発　宮田本郷（一宮市民病院　丹羽経由）, 36川島発　一宮駅（島村　一宮市民病院経由）, 36一宮駅発　川島（一宮市民病院　島村経由）"
