停留所名,事業者名,バス系統
千田,長浜市,木之本田村線
上ノ山,高島市,国境線
マキノ高原民宿村,高島市,マキノ高原線
旧北小前,高島市,マキノ高原線
田谷,高島市,国境線
上分,高島市,マキノ高原線
横山,長浜市,木之本田村線
南牧野,高島市,マキノ高原線
小荒路,高島市,"マキノ高原線, 国境線"
道の駅マキノ追坂峠,高島市,"マキノ高原線, 国境線"
物部,長浜市,木之本田村線
近江高山,長浜市,高山線
高山南,長浜市,高山線
寺師北,長浜市,高山線
上開田,高島市,マキノ高原線
曲谷1,米原市,まいちゃんバス
寺師,長浜市,高山線
国道渡岸寺（高月支所前）,長浜市,木之本田村線
草野,長浜市,高山線
西村,長浜市,高山線
マキノピックランド,高島市,マキノ高原線
寺久保,高島市,マキノ高原線
草野南,長浜市,高山線
高月,長浜市,木之本田村線
太田,長浜市,高山線
海津大崎口,高島市,マキノ高原線
甲賀1,米原市,まいちゃんバス
野瀬北,長浜市,高山線
