停留所名,事業者名,バス系統
湯沢,箱根登山バス（株）,G御殿場線
湯沢,富士急モビリティ（株）,"富士学校線, 東山循環線, チアーズガーデン循環線, 駿河小山線, 上野線, 小山高校線, 御殿場霊園線"
湯沢,富士急バス（株）・富士急モビリティ（株）,河口湖線　A1・A2・C1・C2
ホテルクラッド・木の花の湯,箱根登山バス（株）,"M観光施設めぐりバス（宮城野経由）, Mアウトレット・強羅線"
チアーズガーデン,富士急モビリティ（株）,チアーズガーデン循環線
柳屋前,富士急モビリティ（株）,印野本村線
狩宿下馬桜入口,富士急静岡バス（株）,"北山線　新富士駅〜富士宮駅・世界遺産センター〜休暇村富士, 北山線　東高前〜白糸滝・猪の頭〜根原"
忍沢上,富士急モビリティ（株）,東山循環線
若宮橋,富士急バス（株）・富士急モビリティ（株）,河口湖線　A1・A2・C1・C2
若宮橋,富士急バス（株）,【富士五湖】河口湖駅・御殿場プレミアムアウトレット線
若宮橋,富士急モビリティ（株）,"青年の家線, 印野本村線"
六角堂,富士急バス（株）・富士急モビリティ（株）,河口湖線　A1・A2・C1・C2
六角堂,富士急バス（株）,【富士五湖】河口湖駅・御殿場駅線
六角堂,箱根登山バス（株）,G御殿場線
六角堂,富士急モビリティ（株）,"富士学校線, 東山循環線, チアーズガーデン循環線, 駿河小山線, 上野線, 小山高校線, 御殿場霊園線"
東田中2丁目,富士急モビリティ（株）,東田中線
スカイポート富士,富士急静岡バス（株）,五合目線　新富士駅〜富士駅前・富士宮駅・水ヶ塚公園〜富士宮口五合目
鮎沢公園入口,富士急モビリティ（株）,東田中線
花みずき通り,富士急モビリティ（株）,東田中線
ときの巣,富士急モビリティ（株）,印野本村線
新橋銀座,富士急バス（株）・富士急モビリティ（株）,河口湖線　A1・A2・C1・C2
新橋銀座,富士急バス（株）,【富士五湖】河口湖駅・御殿場プレミアムアウトレット線
新橋銀座,富士急シティバス（株）,三島駅⇔裾野駅入口〜御殿場
