停留所名,事業者名,バス系統
みさき,京阪バス（株）,"32くずは〜八幡, 男山南線, 7F長谷〜くずは, 15くずは〜枚方ハイツ, 8中ノ山循環, 8F中央センタ〜くずは, 9男山北右回り, 10男山北左回り, 14くずは〜男山車庫, 20男山東右回り, 21男山東左回り, 21（深夜）樟葉〜車庫, 13Bくずは〜京阪橋本, 13男山車庫〜くずは, 5男山循環コミバス, 19水珀循環, 19F水珀〜くずは, 19A新水珀循環, くずは山手線, 16くずは〜松井山手, 16Aくずは〜松井山手, 31くずは〜新田辺, 30くずは〜松井山手, 30Aくずは〜摂南北口, 67Dくずは〜新田辺, 67DRくずは〜新田辺"
彩都粟生北三丁目,阪急バス（株）,彩都線（21、22系統）、粟生団地線（29系統）
大蔵司,高槻市,塚脇・下の口
桑原橋,阪急バス（株）,"茨木サニータウン線（77、83、86、87系統）, 忍頂寺車作線（89、90系統）"
茨木山手台二丁目,阪急バス（株）,茨木サニータウン線（77、83、86、87系統）
南平台,高槻市,奈佐原
名神町,高槻市,塚脇・下の口
久安寺,阪急バス（株）,"北大阪ネオポリス線（23、24、25、26、27系統）、東能勢線（126系統）, 東能勢線（130、131、132、133、134、135、136、139系統）"
安満,高槻市,梶原
南平台西口,高槻市,"奈佐原, 萩谷"
北郵便局前,高槻市,"美しが丘, 成合・川久保"
彩都やまぶき四丁目,阪急バス（株）,彩都線（21、22系統）、粟生団地線（29系統）
国道梶原,高槻市,"道鵜, 道鵜（上牧）"
阿武野一丁目,高槻市,阿武山・塚原
伏尾台四丁目,阪急バス（株）,東能勢線（130、131、132、133、134、135、136、139系統）
彩都粟生南五丁目,阪急バス（株）,北大阪ネオポリス線（23、24、25、26、27系統）、東能勢線（126系統）
伏尾台五丁目,阪急バス（株）,東能勢線（130、131、132、133、134、135、136、139系統）
熊ヶ谷,阪急バス（株）,茨木サニータウン線（77、83、86、87系統）
真上,高槻市,"原・上の口, 田能, 芝谷, 塚脇・下の口"
朝日一丁目,京阪バス（株）,"5男山循環コミバス, 5F318棟前〜くずは"
安満新町,高槻市,梶原
自治会集会所前,京阪バス（株）,"5男山循環コミバス, 5F318棟前〜くずは"
下天神,高槻市,日吉台
二中前,高槻市,南平台東
西塚原,高槻市,阿武山・塚原
彩都あかね1,阪急バス（株）,忍頂寺車作線（81、85、181系統）
彩都やまぶき三丁目,阪急バス（株）,北大阪ネオポリス線（23、24、25、26、27系統）、東能勢線（126系統）
伏尾,阪急バス（株）,"北大阪ネオポリス線（23、24、25、26、27系統）、東能勢線（126系統）, 東能勢線（130、131、132、133、134、135、136、139系統）"
上の池公園,高槻市,阿武山・塚原
道鵜町北口,高槻市,"道鵜, 道鵜（上牧）"
茨木サニータウン,阪急バス（株）,茨木サニータウン線（77、83、86、87系統）
萩之庄南,高槻市,"道鵜, 道鵜（上牧）"
南平台南,高槻市,奈佐原
別所新町,高槻市,梶原
なみき,京阪バス（株）,"西船橋循環, 84船橋住宅・牧野循環, 97樟葉〜牧高〜藤阪ハ"
彩都粟生北二丁目,阪急バス（株）,彩都線（21、22系統）、粟生団地線（29系統）
彩都あかね口,阪急バス（株）,忍頂寺車作線（81、85、181系統）
彩都粟生南六丁目,阪急バス（株）,北大阪ネオポリス線（23、24、25、26、27系統）、東能勢線（126系統）
安威,阪急バス（株）,"茨木サニータウン線（77、83、86、87系統）, 忍頂寺車作線（89、90系統）"
上の池公園南,高槻市,阿武山・塚原
藤原,京阪バス（株）,"90樟葉駅〜藤阪ハイツ, 男山南線, 6Fしで原〜くずは, 40くずは〜男山車庫, 41くずは〜八幡, 1くずは〜ポエム北山, 2くずは〜ポエム北山, 2Aくずは〜ポエム北山, 大2くずは〜ポエム北山, 大2Aくずは〜ポエム, 3くずは〜枚方ハイツ, 2（深夜）樟葉〜ポエム, 39枚方市北口〜樟葉駅, 88田ノ口団地〜樟葉駅, 96スポーツC〜樟葉駅, 94樟葉駅〜長尾駅, 92樟葉〜枚カントリ口, 93樟葉〜長外〜枚カン"
芥川小学校前,高槻市,"原・上の口, 田能, 芝谷, 塚脇・下の口"
真上南,高槻市,"原・上の口, 田能, 芝谷, 塚脇・下の口"
南平台三丁目西,高槻市,"奈佐原, 萩谷"
道鵜町,高槻市,"道鵜, 道鵜（上牧）"
