停留所名,事業者名,バス系統
県営平城住宅,奈良交通（株）,11　高の原駅ー学園前駅（北）
総合福祉センター,奈良交通（株）,16・17　高の原駅循環
生駒上町,奈良交通（株）,"151　富雄駅ー高山学校前, 152　富雄駅ー庄田, 153・154　富雄駅ー傍示（育英西校経由）, 155　富雄駅ー学研北生駒駅, 156　富雄駅ー生駒北スポーツセンター"
邑地上出,奈良交通（株）,【文】柳生小学校ー水越神社
南押熊,奈良交通（株）,72　大和西大寺駅ー押熊
奈良大学構内,奈良交通（株）,【文】奈良大学
西登美ヶ丘四丁目,奈良交通（株）,"8　学園前駅ー西登美ヶ丘五丁目, 19　学園前駅ー奈良北高校, 125・126　学研北生駒駅ー学園前駅, 126・127・128　学園前駅ー学研北生駒駅, 135・136・138　学園前駅ー高山サイエンスタウン"
登美ヶ丘三丁目,奈良交通（株）,"1　学園前駅ー東登美ヶ丘一丁目, 6　東登美ヶ丘六丁目東ー学園前駅（北）, 11　高の原駅ー学園前駅（北）, 102　学園前駅ー鹿ノ台北二丁目, 103　鹿ノ台北二丁目ー学園前駅, 112・113　学園前駅（北）ー鹿ノ台北二丁目"
池谷,奈良交通（株）,"85　生駒駅ー田原台九丁目西, 86・96・97　生駒駅ー田原台一丁目"
南庄,奈良交通（株）,"96　JR奈良駅ー下狭川, 105・106　広岡ーJR奈良駅西口"
朱雀こども園,奈良交通（株）,"16・17　高の原駅循環, 30・31　高の原駅ー梅美台三丁目, 34　高の原駅ー木津駅, 115　高の原駅ーJR奈良駅西口, 117　高の原駅ー佐保台三丁目"
奈良北高校,奈良交通（株）,19　学園前駅ー奈良北高校
あすか野団地,奈良交通（株）,"64　生駒駅ーあすか野センター, 65　あすか野南循環, 69　稲倉ーひかりが丘, 165　生駒駅ー白庭台駅, 168　生駒駅ーひかりが丘, 171　ひかりが丘ー東生駒駅, 172　東生駒駅ーひかりが丘"
右京二丁目,奈良交通（株）,"11　高の原駅ー学園前駅（北）, 【文】奈良大学"
梅の郷月ヶ瀬温泉,奈良交通（株）,"94・100　JR奈良駅ー柳生ー石打, 95　石打ーJR奈良駅"
安養寺橋,奈良交通（株）,"151　富雄駅ー高山学校前, 152　富雄駅ー庄田, 153・154　富雄駅ー傍示（育英西校経由）, 155　富雄駅ー学研北生駒駅, 156　富雄駅ー生駒北スポーツセンター"
西登美ヶ丘二丁目,奈良交通（株）,"8　学園前駅ー西登美ヶ丘五丁目, 9　学園前駅ー中登美ヶ丘四丁目, 19　学園前駅ー奈良北高校, 109・110　学園前駅ー学研奈良登美ヶ丘駅, 125・126　学研北生駒駅ー学園前駅, 126・127・128　学園前駅ー学研北生駒駅, 129・130　学園前駅（北）ー学研北生駒駅, 135・136・138　学園前駅ー高山サイエンスタウン"
西登美ヶ丘五丁目,奈良交通（株）,"8　学園前駅ー西登美ヶ丘五丁目, 126・127・128　学園前駅ー学研北生駒駅, 135・136・138　学園前駅ー高山サイエンスタウン"
東大寺学園,奈良交通（株）,【文】東大寺学園（高の原駅）
平城中山北口,奈良交通（株）,72　大和西大寺駅ー押熊
南田原,奈良交通（株）,"82　生駒駅北口ー北田原, 188　学研北生駒駅ー生駒駅北口, 189　学研北生駒駅ー生駒駅北口"
朱雀六丁目,奈良交通（株）,"16・17　高の原駅循環, 30・31　高の原駅ー梅美台三丁目, 34　高の原駅ー木津駅, 115　高の原駅ーJR奈良駅西口, 117　高の原駅ー佐保台三丁目"
興東館柳生中学校,奈良交通（株）,"94・100　JR奈良駅ー柳生ー石打, 95　石打ーJR奈良駅, 102　JR奈良駅西口ー邑地中村, 【文】広岡ー興東館柳生中学校, 【文】興東館柳生中学校ー須川, 【文】興東館柳生中学校ー北野山"
月ケ瀬温泉口,伊賀市,廃止代替バス路線　月瀬線
出垣内,奈良交通（株）,"151　富雄駅ー高山学校前, 152　富雄駅ー庄田, 153・154　富雄駅ー傍示（育英西校経由）, 155　富雄駅ー学研北生駒駅, 156　富雄駅ー生駒北スポーツセンター"
左京二丁目,奈良交通（株）,16・17　高の原駅循環
あすか野センター,奈良交通（株）,"64　生駒駅ーあすか野センター, 65　あすか野南循環, 69　稲倉ーひかりが丘, 165　生駒駅ー白庭台駅, 168　生駒駅ーひかりが丘, 172　東生駒駅ーひかりが丘"
西登美ヶ丘一丁目,奈良交通（株）,"8　学園前駅ー西登美ヶ丘五丁目, 9　学園前駅ー中登美ヶ丘四丁目, 19　学園前駅ー奈良北高校, 109・110　学園前駅ー学研奈良登美ヶ丘駅, 125・126　学研北生駒駅ー学園前駅, 126・127・128　学園前駅ー学研北生駒駅, 129・130　学園前駅（北）ー学研北生駒駅, 135・136・138　学園前駅ー高山サイエンスタウン"
宛の木,奈良交通（株）,"70　宛の木ーひかりが丘, 170　ひかりが丘ー東生駒駅, 【文】宛の木ー西白庭台二丁目"
登美ヶ丘二丁目,奈良交通（株）,"1　学園前駅ー東登美ヶ丘一丁目, 6　東登美ヶ丘六丁目東ー学園前駅（北）, 11　高の原駅ー学園前駅（北）, 102　学園前駅ー鹿ノ台北二丁目, 112・113　学園前駅（北）ー鹿ノ台北二丁目"
新生駒台北口,奈良交通（株）,"77　生駒台循環・外回り, 78　生駒台循環・内回り, 80　生駒駅ー新生駒台北口, 81　新生駒台北口ー生駒駅, 82　生駒駅北口ー北田原, 84　生駒駅ー生駒台, 189　学研北生駒駅ー生駒駅北口"
左京六丁目,奈良交通（株）,16・17　高の原駅循環
尾山東,伊賀市,廃止代替バス路線　月瀬線
東鳴川,奈良交通（株）,"96　JR奈良駅ー下狭川, 105・106　広岡ーJR奈良駅西口"
平城中山,奈良交通（株）,"72　大和西大寺駅ー押熊, 74　平城中山ー大和西大寺駅"
下尾羽根,奈良交通（株）,【文】興東館柳生中学校ー北野山
岩船寺口,奈良交通（株）,"96　JR奈良駅ー下狭川, 105・106　広岡ーJR奈良駅西口"
