停留所名,事業者名,バス系統
原三谷橋,岡山市,"御津・建部コミュニティバス　幹線（福渡駅〜国立病院）, 御津・建部コミュニティバス　虎倉線"
阿部市場,備北バス（株）,"坂本〜成羽〜高梁駅, 平川〜古町〜高梁駅, 地頭〜古町〜岡山天満屋, 地頭〜古町〜高梁駅, 川上バスセンター〜成羽〜高梁駅, 成羽〜県民局〜高梁駅, 陣山〜井谷〜高梁駅"
藤倉,備北バス（株）,"坂本〜成羽〜高梁駅, 平川〜古町〜高梁駅, 地頭〜古町〜岡山天満屋, 地頭〜古町〜高梁駅, 川上バスセンター〜成羽〜高梁駅, 成羽〜県民局〜高梁駅"
用瀬上,備北バス（株）,"坂本〜成羽〜高梁駅, 坂本〜田原〜川合, 平川〜古町〜高梁駅"
桜が丘西9丁目中,宇野自動車（株）,"ネオ瀬戸線, ネオポリス線, 東岡山線"
山上口,中鉄バス（株）,リハビリセンター線
東2丁目南,赤磐市,可真・桜が丘東線
炭床,備北バス（株）,"一ノ瀬〜楢井〜高梁駅, 東村〜大和〜高梁駅, 大和〜坂本〜高梁駅"
桜が丘西六丁目,宇野自動車（株）,"ネオ瀬戸線, ネオポリス線, 東岡山線"
農業試験場口,赤磐市,赤磐・美作線
農業試験場口,宇野自動車（株）,林野線
桜が丘西9丁目西,宇野自動車（株）,"ネオ瀬戸線, ネオポリス線, 東岡山線"
徳富南,赤磐市,豊田・熊山線
ゆめタウン前,備北バス（株）,"坂本〜成羽〜高梁駅, 平川〜古町〜高梁駅, 地頭〜古町〜岡山天満屋, 地頭〜古町〜高梁駅, 川上バスセンター〜成羽〜高梁駅, 成羽〜県民局〜高梁駅, 陣山〜井谷〜高梁駅"
津崎,赤磐市,高陽北西線
備北オートセンター前,備北バス（株）,"坂本〜成羽〜高梁駅, 平川〜古町〜高梁駅, 地頭〜古町〜岡山天満屋, 地頭〜古町〜高梁駅, 川上バスセンター〜成羽〜高梁駅, 成羽〜県民局〜高梁駅, 陣山〜井谷〜高梁駅"
桜が丘運動公園口,宇野自動車（株）,"ネオ瀬戸線, ネオポリス線, 東岡山線"
東1丁目東,赤磐市,可真・桜が丘東線
西山団地東,赤磐市,西山線
西山団地,赤磐市,西山線
桜が丘西五丁目,宇野自動車（株）,"ネオ瀬戸線, ネオポリス線, 東岡山線"
用瀬橋,備北バス（株）,"坂本〜成羽〜高梁駅, 坂本〜田原〜川合, 平川〜古町〜高梁駅"
福神橋,備前市,"吉永線, 南北閑谷学校のぞみ線"
東2丁目西,赤磐市,"可真・桜が丘東線, 松木・下市線"
郷,高梁市,生活福祉バス（備中地域）黒鳥〜布賀線
西7丁目北,赤磐市,松木・下市線
山陽北小学校入口,赤磐市,松木・下市線
木の村,備北バス（株）,"平川〜川戸〜田原（冬期のみ）, 平川〜古町〜高梁駅"
西7丁目西,赤磐市,松木・下市線
山の上,備北バス（株）,"一ノ瀬〜楢井〜高梁駅, 東村〜大和〜高梁駅, 大和〜坂本〜高梁駅"
二軒屋,備前市,三石線
玉坂口,備北バス（株）,"一ノ瀬〜楢井〜高梁駅, 東村〜大和〜高梁駅, 大和〜坂本〜高梁駅"
西7丁目東,赤磐市,松木・下市線
大久保,備北バス（株）,"一ノ瀬〜楢井〜高梁駅, 東村〜大和〜高梁駅, 大和〜坂本〜高梁駅"
東1丁目東下,赤磐市,可真・桜が丘東線
五日市上,赤磐市,赤磐・美作線
五日市上,宇野自動車（株）,林野線
一の谷,備北バス（株）,"坂本〜成羽〜高梁駅, 坂本〜田原〜川合, 平川〜古町〜高梁駅"
桜が丘西三丁目上,宇野自動車（株）,"ネオ瀬戸線, ネオポリス線, 東岡山線"
向,高梁市,生活福祉バス（備中地域）黒鳥〜布賀線
仁保上,赤磐市,西山線
大曲,備北バス（株）,"平川〜川戸〜田原（冬期のみ）, 平川〜古町〜高梁駅"
東1丁目西,赤磐市,"可真・桜が丘東線, 松木・下市線"
葛城橋,中鉄バス（株）,下加茂・尾原・杉谷・福沢線
葛城橋,岡山市,"御津・建部コミュニティバス　幹線（福渡駅〜国立病院）, 御津・建部コミュニティバス　虎倉線"
尾谷,赤磐市,高陽北西線
閑谷下,備前市,"吉永線, 南北閑谷学校のぞみ線"
東1丁目南,赤磐市,可真・桜が丘東線
桜が丘西三丁目,宇野自動車（株）,"ネオ瀬戸線, ネオポリス線, 東岡山線"
五日市下,赤磐市,赤磐・美作線
仁保下,赤磐市,西山線
勢力,赤磐市,豊田・熊山線
川合,高梁市,生活福祉バス（備中地域）黒鳥〜布賀線
川合,備北バス（株）,"坂本〜成羽〜高梁駅, 坂本〜田原〜川合, 平川〜古町〜高梁駅, 地頭〜古町〜岡山天満屋, 地頭〜古町〜高梁駅, 川上バスセンター〜成羽〜高梁駅"
四軒屋,備前市,三石線
西山公民館,赤磐市,西山線
五日市下,宇野自動車（株）,林野線
川上バスセンター,備北バス（株）,"坂本〜成羽〜高梁駅, 坂本〜田原〜川合, 平川〜古町〜高梁駅, 地頭〜古町〜岡山天満屋, 地頭〜古町〜高梁駅, 川上バスセンター〜成羽〜高梁駅"
川上バスセンター,高梁市,生活福祉バス（川上地域）高山市線
ふれあい公園,赤磐市,高陽北西線
清水,備前市,片上和気線
下仁保,赤磐市,西山線
