停留所名,事業者名,バス系統
奥志賀高原ホテル,長電バス（株）,"奥志賀高原線, 急行　長野-志賀高原線　夏季冬季"
奥裾花観光センター,アルピコ交通（株）,奥裾花線
御料,信濃町,石橋・板橋線
JA科野事業所,長電バス（株）,中野木島線
笠倉公民館入口,中野市,豊田地域（ふるさとライン）
旧長丘小学校,長電バス（株）,合庁線
北間長瀬,長電バス（株）,合庁線
東柏原,長電バス（株）,東柏原線
中島,信濃町,"国道線, 北信・高山線"
小谷村役場口,小谷村,"小谷線, 土谷線, 北小谷線"
中村,信濃町,石橋・板橋線
御料西,信濃町,石橋・板橋線
どんぐりの森公園,長電ハイヤー,楽ちんバス西・北部ルート
夜間瀬スキー場,長電ハイヤー,楽ちんバス西・北部ルート
富ヶ原南,信濃町,石橋・板橋線
奥志賀寮前,長電バス（株）,奥志賀高原線
南雨中,小谷村,"小谷線, 土谷線, 北小谷線"
東越公会堂上,中野市,倭・科野地区（たかやしろライン）
北間長瀬構造改善センター,長電バス（株）,合庁線
飯綱平生活改善センター,中野市,豊田地域（ふるさとライン）
前坂上,長電ハイヤー,楽ちんバス西・北部ルート
深沢神社,中野市,倭・科野地区（たかやしろライン）
東笠原,長電バス（株）,合庁線
豊田中学校前,長電バス（株）,永田・親川線
白馬コルチナ,アルピコ交通（株）,白馬駅-白馬八方-栂池線
深沢コミュニティセンター,中野市,倭・科野地区（たかやしろライン）
富士里支館前,信濃町,北信・高山線
防災センター,長電バス（株）,堀越線
辻屋,信濃町,"国道線, 北信・高山線"
宮の腰,信濃町,北信・高山線
南小谷駅前,小谷村,"小谷線, 栂池線, 土谷線, 北小谷線"
中村,長電バス（株）,堀越線
厚貝,長電バス（株）,合庁線
高社中学校,長電バス（株）,"中野木島線, 合庁線"
豊田支所,長電バス（株）,永田・親川線
豊田支所,中野市,豊田地域（ふるさとライン）
金井,長電バス（株）,中野木島線
板橋,信濃町,石橋・板橋線
板橋南,信濃町,石橋・板橋線
長嶺温泉,長電バス（株）,合庁線
前坂入口,長電ハイヤー,楽ちんバス西・北部ルート
