停留所名,事業者名,バス系統
御所野ニュータウン入口,秋田中央交通（株）,御所野発県庁市役所前大川反車庫ゆき
シルバーエリア入口,秋田中央交通（株）,"仁井田御所野線, 秋田高校線, 広面御所野線"
諸井上丁,秋田市,南部線河辺Aコース
七袋入口,羽後交通（株）,船岡線
上野入口,秋田中央交通（株）,"仁井田御所野線, 秋田高校線"
小阿地入口,秋田中央交通（株）,"仁井田御所野線, 秋田高校線"
イオン御所野店前,秋田中央交通（株）,"仁井田御所野線, 秋田高校線, 広面御所野線"
滝ノ下一区,秋田市,"西部線浜田コース, 西部線下浜コース"
上宇津野,羽後交通（株）,船岡線
御所野ニュータウン,秋田中央交通（株）,"御所野発県庁市役所前大川反車庫ゆき, 国際教養大学線"
梅林園入口,秋田市,西部線下浜コース
平の下,秋田市,西部線豊岩コース
イオンモール秋田,秋田中央交通（株）,"国際教養大学線, 仁井田御所野線, 秋田高校線, 広面御所野線"
イオンモール秋田,秋田市,"南部線河辺Aコース, 南部線雄和Aコース, 南部線雄和Bコース"
諸井下丁,秋田市,南部線河辺Aコース
御所野小学校入口,秋田中央交通（株）,"仁井田御所野線, 秋田高校線, 広面御所野線"
御所野小学校前,秋田市,南部線河辺Aコース
御所野学院入口,秋田中央交通（株）,広面御所野線
滝ノ下二区,秋田市,"西部線浜田コース, 西部線下浜コース"
御所野学院,秋田中央交通（株）,広面御所野線
秋田テルサ入口,秋田中央交通（株）,"仁井田御所野線, 秋田高校線, 広面御所野線"
滝ノ下入口,秋田市,西部線下浜コース
御所野,秋田中央交通（株）,"御所野発県庁市役所前大川反車庫ゆき, 国際教養大学線"
御所野,秋田市,南部線河辺Aコース
四ツ小屋駅,秋田市,"南部線雄和Aコース, 南部線雄和Bコース"
宇津野,羽後交通（株）,船岡線
滝ノ下三区,秋田市,"西部線浜田コース, 西部線下浜コース"
御所野元町七丁目,秋田市,"南部線雄和Aコース, 南部線雄和Bコース"
居使,秋田市,西部線豊岩コース
大部,秋田市,南部線河辺Aコース
下宇津野,羽後交通（株）,船岡線
船岡局前,羽後交通（株）,船岡線
四ツ小屋下丁,秋田市,南部線雄和Bコース
上居使,秋田市,西部線豊岩コース
滝ノ原,秋田市,"西部線浜田コース, 西部線下浜コース"
宇津野入口,羽後交通（株）,船岡線
石川,秋田市,南部線河辺Aコース
四ツ小屋中丁,秋田市,南部線雄和Bコース
下中島,秋田市,西部線豊岩コース
末戸柳田,秋田市,"南部線雄和Aコース, 南部線雄和Bコース"
変電所前（河辺）,秋田市,南部線河辺Aコース
浜田回転地,秋田市,"西部線浜田コース, 西部線下浜コース"
上町生活センター前,秋田市,南部線雄和Bコース
中島,秋田市,西部線豊岩コース
和田駅入口,秋田市,南部線河辺Aコース
式田口入口,秋田市,南部線河辺Aコース
ふれあい広場入口,秋田市,南部線河辺Aコース
老人ホーム入口,秋田市,西部線下浜コース
和田下丁,秋田市,南部線河辺Aコース
