停留所名,事業者名,バス系統
浜里町,（株）しまバス,"奄美空港-こしゅく第1公園, せとうち海の駅-こしゅく第1公園, こしゅく第1公園-大熊, こしゅく第1公園-平田町奥又, 奥万田-こしゅく第1公園, 虹の丘-平田町奥又"
朝仁タイヨー前,（株）しまバス,"奄美空港-こしゅく第1公園, せとうち海の駅-こしゅく第1公園, こしゅく第1公園-大熊, こしゅく第1公園-平田町奥又, 奥万田-こしゅく第1公園, 虹の丘-平田町奥又"
輪内保育所前,（株）しまバス,"奄美空港-こしゅく第1公園, 奄美空港・佐仁-平田町奥又, 佐仁-真名津, こしゅく第1公園-大熊, だいわ大熊店前-平田町奥又, 秋名-ビッグⅡ前-平田町奥又, 奥又-大熊-ビッグⅡ, 奥又-大熊-秋名-安木屋場"
朝仁,（株）しまバス,"奄美空港-こしゅく第1公園, せとうち海の駅-こしゅく第1公園, こしゅく第1公園-大熊, こしゅく第1公園-平田町奥又, 奥万田-こしゅく第1公園, 虹の丘-平田町奥又"
朝仁見取橋,（株）しまバス,"奄美空港-こしゅく第1公園, せとうち海の駅-こしゅく第1公園, こしゅく第1公園-大熊, こしゅく第1公園-平田町奥又, 奥万田-こしゅく第1公園, 虹の丘-平田町奥又"
鳩浜入口,（株）しまバス,"奄美空港-こしゅく第1公園, 奄美空港・佐仁-平田町奥又, 佐仁-真名津, こしゅく第1公園-大熊, だいわ大熊店前-平田町奥又, 奥万田-こしゅく第1公園, 平田町奥又-和光園, 秋名-ビッグⅡ前-平田町奥又, 奥又-大熊-ビッグⅡ, 奥又-大熊-秋名-安木屋場"
小宿郵便局前,（株）しまバス,"虹の丘-平田町奥又, こしゅく第1公園-虹の丘"
浜里入口,（株）しまバス,"奄美空港-こしゅく第1公園, せとうち海の駅-こしゅく第1公園, こしゅく第1公園-大熊, こしゅく第1公園-平田町奥又, 奥万田-こしゅく第1公園, 虹の丘-平田町奥又"
だいわ大熊店前,（株）しまバス,"奄美空港-こしゅく第1公園, 奄美空港・佐仁-平田町奥又, 佐仁-真名津, こしゅく第1公園-大熊, だいわ大熊店前-平田町奥又, 秋名-ビッグⅡ前-平田町奥又, 奥又-大熊-ビッグⅡ, 奥又-大熊-秋名-安木屋場"
小宿トンネル前,（株）しまバス,"虹の丘-平田町奥又, こしゅく第1公園-虹の丘"
朝仁中央,（株）しまバス,"奄美空港-こしゅく第1公園, せとうち海の駅-こしゅく第1公園, こしゅく第1公園-大熊, こしゅく第1公園-平田町奥又, 奥万田-こしゅく第1公園, 虹の丘-平田町奥又"
