停留所名,事業者名,バス系統
下朝日町,石見交通（株）,"周布線, 浜田市内循環線, 長沢・瀬戸ヶ島線, 大学線, 波佐線"
黒川大橋,石見交通（株）,"浜田市内循環線, 波佐線"
杉戸町,石見交通（株）,"周布線, 浜田市内循環線, 長沢・瀬戸ヶ島線, 大学線, 波佐線"
新町,石見交通（株）,"周布線, 浜田市内循環線, 長沢・瀬戸ヶ島線, 大学線, 波佐線"
合同庁舎前,石見交通（株）,"浜田益田線, 周布線, 浜田市内循環線, 長沢・瀬戸ヶ島線, 大学線, 周布江津線, 波佐線"
栄町,石見交通（株）,"周布線, 弥栄線, 浜田市内循環線, 長沢・瀬戸ヶ島線, 有福線"
洗川,浜田市,旭浜田路線
潰,浜田市,旭浜田路線
水源地前,石見交通（株）,浜田市内循環線
高田町入口,石見交通（株）,"周布線, 弥栄線, 長沢・瀬戸ヶ島線, 有福線"
大辻町,石見交通（株）,"浜田益田線, 周布線, 浜田市内循環線, 長沢・瀬戸ヶ島線, 周布江津線, 波佐線"
広小路,石見交通（株）,"周布線, 弥栄線, 浜田市内循環線, 長沢・瀬戸ヶ島線, 有福線"
薮土居,浜田市,旭浜田路線
伊南,浜田市,旭浜田路線
美又温泉,浜田市,金城路線（かなぎおでかけバス）
三宮橋,石見交通（株）,波佐線
両間口上,浜田市,旭浜田路線
保養センター,浜田市,金城路線（かなぎおでかけバス）
後野,浜田市,旭浜田路線
三階小学校,石見交通（株）,大学線
邑南町役場,浜田市,旭路線　（戸川線）
浜田原町,石見交通（株）,"浜田益田線, 周布線, 弥栄線, 周布江津線, 有福線, 波佐線"
後野分館前,浜田市,旭浜田路線
竹迫団地,石見交通（株）,大学線
皆合,浜田市,金城路線（かなぎおでかけバス）
三宮神社前,石見交通（株）,波佐線
両間口,浜田市,旭浜田路線
下辻堂,浜田市,旭浜田路線
滝原橋,浜田市,金城路線（かなぎおでかけバス）
野原三町内,浜田市,弥栄野原路線
野原三町内,石見交通（株）,大学線
田原口,浜田市,旭浜田路線
辻堂,石見交通（株）,波佐線
青川,石見交通（株）,"周布線, 周布江津線, 有福線"
高幡,浜田市,旭路線　（木田線）
国道青川,石見交通（株）,"浜田益田線, 周布線, 弥栄線, 波佐線"
免許センター,石見交通（株）,大学線
竹迫団地上,浜田市,弥栄野原路線
佐々田邸前,浜田市,旭路線　（木田線）
後谷口,浜田市,旭路線　（木田線）
下木田,浜田市,旭路線　（木田線）
矢上駅,浜田市,旭路線　（戸川線）
いわみーる,石見交通（株）,大学線
いわみーる,浜田市,弥栄野原路線
はまだお魚市場入口,石見交通（株）,"周布線, 周布江津線, 有福線"
白角,浜田市,旭路線　（木田線）
下西の原,備北交通（株）,"作木線, 作木線：道の駅GR大和・中央病院発, 作木線：伊賀和志上・工業団地発"
小瀬原,浜田市,金城路線（かなぎおでかけバス）
木田,浜田市,旭路線　（木田線）
文化ゾーン入口,石見交通（株）,大学線
ひばりケ丘,石見交通（株）,"浜田益田線, 周布線, 弥栄線, 波佐線"
野原二町内下,浜田市,弥栄野原路線
こども美術館前,石見交通（株）,大学線
野原公民館,浜田市,弥栄野原路線
河内,石見交通（株）,波佐線
