停留所名,事業者名,バス系統
川間駅南口,茨城急行自動車（株）,"野田市コミュニティバス「まめバス」（4）新北ルート, 野田市コミュニティバス「まめバス」（5）北ルート清水, 野田市コミュニティバス「まめバス」（6）北ルート堤台, 野田市コミュニティバス「まめバス」（7）中ルート"
川間駅南口,朝日自動車（株）,"北ルート関宿（イオンタウン経由）, 北ルート関宿（七光台経由）"
ゆめあぐり野田,茨城急行自動車（株）,野田市コミュニティバス「まめバス」（7）中ルート
蕃昌新田,茨城急行自動車（株）,野田市コミュニティバス「まめバス」（4）新北ルート
プラタナス通り北,茨城急行自動車（株）,野田市コミュニティバス「まめバス」（4）新北ルート
北コミセン入口,茨城急行自動車（株）,"野田市コミュニティバス「まめバス」（4）新北ルート, 野田市コミュニティバス「まめバス」（5）北ルート清水, 野田市コミュニティバス「まめバス」（7）中ルート"
北コミセン入口,朝日自動車（株）,"北ルート関宿（イオンタウン経由）, 北ルート関宿（七光台経由）"
春日いちょう通り,茨城急行自動車（株）,野田市コミュニティバス「まめバス」（6）北ルート堤台
岩木小入口,茨城急行自動車（株）,"野田市コミュニティバス「まめバス」（4）新北ルート, 野田市コミュニティバス「まめバス」（5）北ルート清水, 野田市コミュニティバス「まめバス」（6）北ルート堤台, 野田市コミュニティバス「まめバス」（7）中ルート"
岩木小入口,朝日自動車（株）,"北ルート関宿（イオンタウン経由）, 北ルート関宿（七光台経由）"
いちょう通り,茨城急行自動車（株）,"野田市コミュニティバス「まめバス」（4）新北ルート, 野田市コミュニティバス「まめバス」（5）北ルート清水, 野田市コミュニティバス「まめバス」（6）北ルート堤台, 野田市コミュニティバス「まめバス」（7）中ルート"
いちょう通り,朝日自動車（株）,"北ルート関宿（イオンタウン経由）, 北ルート関宿（七光台経由）"
いちょう通り西,茨城急行自動車（株）,野田市コミュニティバス「まめバス」（4）新北ルート
前村,茨城急行自動車（株）,野田市コミュニティバス「まめバス」（7）中ルート
五木新町公園,茨城急行自動車（株）,野田市コミュニティバス「まめバス」（6）北ルート堤台
南通り,茨城急行自動車（株）,"野田市コミュニティバス「まめバス」（5）北ルート清水, 野田市コミュニティバス「まめバス」（7）中ルート"
野田中央高入口,茨城急行自動車（株）,野田市コミュニティバス「まめバス」（4）新北ルート
中央公園,茨城急行自動車（株）,"野田市コミュニティバス「まめバス」（5）北ルート清水, 野田市コミュニティバス「まめバス」（7）中ルート"
五木新町ふれあい公園,茨城急行自動車（株）,野田市コミュニティバス「まめバス」（6）北ルート堤台
庚塚,茨城急行自動車（株）,野田市コミュニティバス「まめバス」（7）中ルート
鎌田,茨城急行自動車（株）,野田市コミュニティバス「まめバス」（4）新北ルート
プラタナス通り,茨城急行自動車（株）,"野田市コミュニティバス「まめバス」（5）北ルート清水, 野田市コミュニティバス「まめバス」（7）中ルート"
第五公園,茨城急行自動車（株）,"野田市コミュニティバス「まめバス」（5）北ルート清水, 野田市コミュニティバス「まめバス」（7）中ルート"
七光台駅,茨城急行自動車（株）,野田市コミュニティバス「まめバス」（6）北ルート堤台
目吹香取神社前,茨城急行自動車（株）,野田市コミュニティバス「まめバス」（7）中ルート
下村,茨城急行自動車（株）,野田市駅〜下町〜岩井車庫
宮作,茨城急行自動車（株）,野田市コミュニティバス「まめバス」（7）中ルート
吉春上,茨城急行自動車（株）,野田市コミュニティバス「まめバス」（4）新北ルート
岩名中前,茨城急行自動車（株）,"野田市コミュニティバス「まめバス」（5）北ルート清水, 野田市コミュニティバス「まめバス」（7）中ルート"
五木,茨城急行自動車（株）,野田市コミュニティバス「まめバス」（6）北ルート堤台
目吹熊野神社入口,茨城急行自動車（株）,野田市コミュニティバス「まめバス」（7）中ルート
上中山,茨城急行自動車（株）,野田市コミュニティバス「まめバス」（7）中ルート
座生川,茨城急行自動車（株）,野田市コミュニティバス「まめバス」（6）北ルート堤台
1部消防団前,茨城急行自動車（株）,野田市コミュニティバス「まめバス」（7）中ルート
向原,茨城急行自動車（株）,野田市コミュニティバス「まめバス」（4）新北ルート
自動車教習所前,茨城急行自動車（株）,野田市コミュニティバス「まめバス」（7）中ルート
岩名香取前,茨城急行自動車（株）,"野田市コミュニティバス「まめバス」（5）北ルート清水, 野田市コミュニティバス「まめバス」（7）中ルート"
香橋上,茨城急行自動車（株）,野田市コミュニティバス「まめバス」（6）北ルート堤台
前耕地,茨城急行自動車（株）,野田市コミュニティバス「まめバス」（7）中ルート
さくら公園,茨城急行自動車（株）,野田市コミュニティバス「まめバス」（4）新北ルート
柳沢,茨城急行自動車（株）,野田市駅〜下町〜岩井車庫
東部小前,茨城急行自動車（株）,野田市コミュニティバス「まめバス」（7）中ルート
自由大広場,茨城急行自動車（株）,野田市コミュニティバス「まめバス」（5）北ルート清水
総合公園,茨城急行自動車（株）,野田市コミュニティバス「まめバス」（5）北ルート清水
目吹二ツ塚,茨城急行自動車（株）,野田市コミュニティバス「まめバス」（7）中ルート
野田特別支援学校前,茨城急行自動車（株）,野田市コミュニティバス「まめバス」（7）中ルート
稲荷前,茨城急行自動車（株）,野田市駅〜下町〜岩井車庫
清水公園駅東口,茨城急行自動車（株）,野田市コミュニティバス「まめバス」（4）新北ルート
清水公園駅,茨城急行自動車（株）,野田市コミュニティバス「まめバス」（5）北ルート清水
本郷,茨城急行自動車（株）,野田市コミュニティバス「まめバス」（12）新南ルート
野田貝塚,茨城急行自動車（株）,野田市コミュニティバス「まめバス」（5）北ルート清水
岩名大橋北,茨城急行自動車（株）,野田市コミュニティバス「まめバス」（7）中ルート
野田文化会館入口,茨城急行自動車（株）,野田市駅〜下町〜岩井車庫
清水郵便局南,茨城急行自動車（株）,野田市コミュニティバス「まめバス」（5）北ルート清水
木野崎新町,茨城急行自動車（株）,野田市コミュニティバス「まめバス」（12）新南ルート
宮崎郵便局前,茨城急行自動車（株）,"野田市コミュニティバス「まめバス」（4）新北ルート, 野田市コミュニティバス「まめバス」（5）北ルート清水, 野田市コミュニティバス「まめバス」（6）北ルート堤台, 野田市コミュニティバス「まめバス」（7）中ルート, 野田市コミュニティバス「まめバス」（9）南ルート愛宕駅, 野田市コミュニティバス「まめバス」（11）南ルート循環, 野田市コミュニティバス「まめバス」（12）新南ルート"
給食センター前,茨城急行自動車（株）,野田市コミュニティバス「まめバス」（7）中ルート
ライフケアセンター前,茨城急行自動車（株）,野田市コミュニティバス「まめバス」（4）新北ルート
庚申塚,茨城急行自動車（株）,野田市駅〜下町〜岩井車庫
清水中,茨城急行自動車（株）,野田市コミュニティバス「まめバス」（5）北ルート清水
市役所,茨城急行自動車（株）,"野田市コミュニティバス「まめバス」（4）新北ルート, 野田市コミュニティバス「まめバス」（5）北ルート清水, 野田市コミュニティバス「まめバス」（6）北ルート堤台, 野田市コミュニティバス「まめバス」（7）中ルート, 野田市コミュニティバス「まめバス」（8）南ルート中根, 野田市コミュニティバス「まめバス」（9）南ルート愛宕駅, 野田市コミュニティバス「まめバス」（10）南ルート大殿井, 野田市コミュニティバス「まめバス」（11）南ルート循環, 野田市コミュニティバス「まめバス」（12）新南ルート"
スポーツ公園,茨城急行自動車（株）,野田市コミュニティバス「まめバス」（12）新南ルート
桜の里2丁目,茨城急行自動車（株）,野田市コミュニティバス「まめバス」（6）北ルート堤台
三角原,茨城急行自動車（株）,野田市コミュニティバス「まめバス」（12）新南ルート
柳沢県営住宅前,茨城急行自動車（株）,野田市コミュニティバス「まめバス」（4）新北ルート
キッコーマン病院入口,茨城急行自動車（株）,"野田市コミュニティバス「まめバス」（4）新北ルート, 野田市コミュニティバス「まめバス」（5）北ルート清水, 野田市コミュニティバス「まめバス」（6）北ルート堤台, 野田市コミュニティバス「まめバス」（7）中ルート, 野田市コミュニティバス「まめバス」（9）南ルート愛宕駅, 野田市コミュニティバス「まめバス」（11）南ルート循環, 野田市コミュニティバス「まめバス」（12）新南ルート"
