停留所名,事業者名,バス系統
滝尻車庫前,七尾市,やまびこ号
長沢,北鉄能登バス（株）,富来線
久の木,北鉄能登バス（株）,羽七東線
久乃木高出,中能登町,かしまコース：こしじ方面
大坂,志賀町,加茂線
長沢,志賀町,中甘田・甘田線
黒崎,北鉄能登バス（株）,脇線
末坂バス停,中能登町,"とりやコース：消防署先回り, とりやコース：良川駅先回り"
福野,志賀町,"下甘田線, 中甘田・甘田線"
福野,北鉄能登バス（株）,後山線
つくしの里,中能登町,"とりやコース：消防署先回り, とりやコース：良川駅先回り"
舘,志賀町,"加茂線, 下甘田線"
梅の里公園前,中能登町,"とりやコース：消防署先回り, とりやコース：良川駅先回り"
矢駄中野,志賀町,"加茂線, 下甘田線"
総務庁舎口,中能登町,"とりやコース：消防署先回り, とりやコース：良川駅先回り"
大坂口,志賀町,"加茂線, 下甘田線"
福野口,志賀町,中甘田・甘田線
大島入口,北鉄能登バス（株）,後山線
大島,北鉄能登バス（株）,富来線
武部新出,中能登町,かしまコース：こしじ方面
福井,志賀町,"加茂線, 下甘田線"
福井口,北鉄能登バス（株）,後山線
雨谷,北鉄能登バス（株）,後山線
大島中央,志賀町,中甘田・甘田線
矢駄中野口,志賀町,下甘田線
やすらぎ荘,志賀町,"加茂線, 下甘田線, 中甘田・甘田線"
志賀やすらぎ荘前,北鉄能登バス（株）,後山線
一青の家,中能登町,"とりやコース：消防署先回り, とりやコース：良川駅先回り"
一青深沢,中能登町,"とりやコース：消防署先回り, とりやコース：良川駅先回り"
武部,北鉄能登バス（株）,羽七東線
一青踊場,中能登町,"とりやコース：消防署先回り, とりやコース：良川駅先回り"
多根神社前,七尾市,やまびこ号
下甘田保育所前,北鉄能登バス（株）,後山線
旧下甘田保育園,志賀町,下甘田線
旧武部会館前,中能登町,かしまコース：こしじ方面
能登二宮駅,中能登町,かしまコース：こしじ方面
黒氏深沢,中能登町,"とりやコース：消防署先回り, とりやコース：良川駅先回り"
良川新町,中能登町,"とりやコース：消防署先回り, とりやコース：良川駅先回り"
二所宮,志賀町,下甘田線
二所宮,北鉄能登バス（株）,後山線
花園口,北鉄能登バス（株）,脇線
大島海水浴場口,志賀町,中甘田・甘田線
あおば保育園口,中能登町,かしまコース：こしじ方面
宿女,志賀町,中甘田・甘田線
宿女,北鉄能登バス（株）,後山線
黒氏公民館,中能登町,"とりやコース：消防署先回り, とりやコース：良川駅先回り"
黒氏新町,中能登町,"とりやコース：消防署先回り, とりやコース：良川駅先回り"
どんたく・コメリ前,中能登町,"とりやコース：消防署先回り, とりやコース：良川駅先回り"
